Grid Row 1,Grid Row 2,Grid Row 3,Grid Row 4,Counter Values
FRIT,LADE,ALEE,PEAR,89,70,5,14
FROE,RAGE,EREV,TEEN,131,3,79,49
FROG,LODE,ENOL,GERT,135,70,41,24
FROM,LUNE,IDES,MESS,139,32,12,95
FROS,LAVA,ACER,WALD,132,48,12,72
FUMS,ARIE,WANS,SOYS,192,52,78,62
FUNS,AROW,GENA,SAIN,150,53,61,36
FUSC,ANNA,IDEM,LEEP,185,17,92,76
FUSK,ORLE,WAUK,LOBS,211,82,61,68
FUSS,ENEW,GIGA,STOB,75,44,20,11
GACH,OGRE,WEER,DEWS,209,57,93,59
GADE,ANES,PALE,ENTS,133,39,15,79
GADI,JEED,URAO,SOWL,186,28,74,84
GADS,ABYE,LAKE,ACER,119,68,36,15
GAED,ARIA,TELL,SADS,132,58,62,12
GAEN,ALGO,COOP,HOSE,218,73,98,47
GAES,ALCO,ROCS,BEES,142,22,31,89
GAFF,ALAR,MOWA,AWNY,127,89,11,27
GAGA,ATAP,LUIT,SARS,187,30,79,78
GAGE,RIEL,ERAS,EYNE,41,11,22,8
GAID,UMRA,LION,PENT,99,12,67,20
GAIT,ANNO,GAIN,ANAS,75,34,31,10
GAJO,OLIO,LENT,PWNS,122,19,59,44
GAKS,NGAI,AINE,WOES,75,31,41,3
GALA,RIAL,EGMA,NAAN,126,17,30,79
GALE,ECOD,EECH,DSOS,147,58,40,49
GALL,IXIA,FECK,SLEY,141,35,25,81
GALS,ADIT,RIME,ITEM,198,23,98,77
GAMA,ENOL,SOLE,TATE,88,45,23,20
GAMB,AMIR,SARI,THEM,143,27,61,55
GAME,ESES,CALK,KRAY,108,28,72,8
GAMP,EGER,DELO,SELD,201,65,77,59
GAMS,AGIN,KILO,SOOT,88,4,75,9
GAMY,AMIE,LACE,SHAD,107,60,2,45
GANE,AVOS,GEIT,ELLS,171,58,55,58
GANG,OLEO,AGER,TODY,52,27,23,2
GANK,OBES,SAMA,SCAR,163,72,7,84
GANT,OCAS,ANNA,FEER,191,88,27,76
GAOL,RICE,OATH,TSAR,208,81,57,70
GAPE,ONES,ACRE,LEIS,138,1,99,38
GAPO,UNAU,MILL,SLID,143,38,26,79
GAPS,ALEW,NANE,EPEE,160,16,59,85
GARE,ARAK,MILE,YEED,161,50,59,52
GARS,ATOK,LAME,SPAW,137,12,29,96
GART,OLEA,LADS,DEEK,115,1,23,91
GASH,RULE,ENES,NEWT,85,18,8,59
GASP,AMUS,SIRI,TEFS,135,29,85,21
GAST,AUNE,UNIS,NETT,128,18,43,67
GATE,UMES,RITT,SASS,89,45,31,13
GATS,AERO,DREG,SOSS,185,79,55,51
GAUD,ALTO,SOIL,TOSE,151,54,64,33
GAUN,ANNA,PAID,ENTS,196,75,82,39
GAUP,ECRU,ETIC,SACK,96,26,30,40
GAWP,UVEA,MATT,SLAE,65,8,1,56
GAYS,ANOA,MOMI,YAPS,77,17,39,21
GAZE,ANAS,NONE,SAYS,202,79,57,66
GEAL,AMIA,MORT,ESNE,92,41,15,36
GEAR,UNCE,MOAN,SLID,100,8,46,46
GEAT,ALBE,PLAP,OSSA,115,36,28,51
GEED,EVER,SERE,TRYE,137,1,52,84
GEEP,LINO,UDON,GELD,67,2,38,27
GEIT,AUTO,MOAN,SISS,150,48,27,75
GELS,ATAP,LAME,STAW,112,16,95,1
GEMS,UDON,RIZA,STOP,142,49,92,1
GENS,AXAL,RUDE,BLAE,171,86,32,53
GERM,AGUE,TINS,ESES,171,74,84,13
GERS,ONIE,NONE,ELKS,103,24,44,35
GEST,ALTO,RHUS,EINE,142,13,56,73
GETA,APOS,DERE,SERA,180,33,76,71
GETS,AMIN,LENO,SUDD,96,42,14,40
GHAT,NOLE,ALAE,WYND,127,4,84,39
GHIS,EACH,ILEA,TOSH,102,20,80,2
GIBE,IDOL,LETS,DATE,52,4,7,41
GIBS,ANAL,ETNA,DOTY,119,8,71,40
GIDS,OMEN,AMBO,DYED,210,56,74,80
GIFT,OLLA,REOS,PAPE,116,51,61,4
GIGS,ALEE,MEMS,PASE,91,23,11,57
GILA,ASAR,UNCE,RAST,174,14,72,88
GILL,ANOA,OBOS,LYTE,42,31,5,6
GILT,ONIE,LIMN,DAYS,102,28,25,49
GINS,ATAP,MEOU,SMIR,130,45,32,53
GIOS,OLDE,LIAR,DALS,192,81,35,76
GIRN,AKEE,GOAD,ENDS,218,79,63,76
GIRR,OKAY,BOTE,ONES,162,46,41,75
GIST,OLLA,SEIR,HADS,141,4,47,90
GITE,OMER,AMEN,LARE,202,97,93,12
GLAD,OUTA,ANON,LEPS,135,7,75,53
GLAM,LOBI,ONER,WERE,167,55,91,21
GLED,AYRE,GROW,SASS,112,46,42,24
GLEE,RIVE,OMER,WANY,163,15,85,63
GLEG,NANA,ADDS,TEST,92,6,63,23
GLEY,LAMA,ANEW,MAUN,190,76,83,31
GLIA,LUSK,OBOE,MESE,139,26,67,46
GLIM,RAKI,ARAK,BETE,215,45,88,82
GLIT,RAGA,AVAL,MADE,207,51,98,58
GLOB,LOPE,ICED,TINS,148,16,67,65
GLOM,HOSE,EYES,ESSE,77,63,12,2
GLOW,HOMA,ATES,TENT,47,1,37,9
GLUM,EURO,EGGY,PEES,212,95,36,81
GLUT,RORE,OMEN,KAAS,173,26,69,78
GNAT,AURA,DRIP,ISLE,182,8,76,98
GNUS,LATI,OPAL,MESE,174,76,88,10
GOAD,UNCI,LIMO,FEEL,66,59,1,6
GOAF,LUMA,IMPI,MASK,190,52,55,83
GOAS,EDGE,REAP,TART,210,51,75,84
GOAT,YOGI,MZEE,SEER,186,88,19,79
GOBI,EXAM,DENI,SNED,165,41,37,87
GOBS,AGLU,DROP,SEWS,148,49,67,32
GOER,ORFE,LETS,PSST,150,97,26,27
GOES,UNBE,VIBS,SESH,155,56,67,32
GOFF,ECRU,AHIS,TEST,156,26,66,64
GOLD,ALAR,WERE,SANG,195,20,89,86
GOLE,APER,LEAR,ADDS,124,23,40,61
GOLF,ONIE,WILI,LEYS,113,56,13,44
GOLP,IDYL,FANE,SHEW,212,57,93,62
GONE,IDEM,FETE,SASS,131,29,27,75
GONG,OGEE,LEIS,DEFT,68,25,31,12
GOOF,INGO,SILO,MEES,95,60,10,25
GOOP,ALKO,BEAT,SAYS,134,63,40,31
GOOR,OLDY,EPEE,LESS,45,13,20,12
GORA,RIAL,ALGA,TYES,40,18,10,12
GORE,ANOA,WILT,DEES,137,28,85,24
GORM,ALOE,PERT,SOTH,143,20,33,90
GORP,UDOS,YADS,SHET,50,3,10,37
GORS,ACHE,RHEA,BEAM,148,62,7,79
GORY,AGUE,MARE,SMUT,98,93,3,2
GOSH,ALTO,FIAR,FORA,83,7,73,3
GOSS,AULA,PLOD,EDGE,71,32,30,9
GOUK,URSA,FRET,FADS,202,82,29,91
GOUT,OWLY,BLAD,SYNE,164,57,10,97
GOVS,OLEO,SPEC,SERS,76,26,12,38
GOWD,OBOE,WORN,KETS,152,83,15,54
GOWF,UDAL,LANE,SHEW,261,88,81,92
GOWN,ILEA,SPAT,TELS,96,1,54,41
GRAB,RUGA,EGIS,NANE,170,89,22,59
GRAD,RUSE,IDEA,MYAL,192,79,94,19
GRAM,YONI,AROS,LENT,108,7,48,53
GRAT,YAGE,PYIC,SANS,137,12,47,78
GRAV,NEVI,ANES,TOSA,69,14,21,34
GRAY,RIME,ANES,TEST,99,75,17,7
GREE,EERY,TAHR,SLUE,100,40,39,21
GREN,EINE,ECOD,ZELS,46,30,4,12
GREW,RAKE,AGEN,DADS,92,31,52,9
GREY,YAGE,AKEE,NERD,45,5,9,31
GRIM,REDO,UTES,MEME,148,70,59,19
GRIT,YUCA,ANES,NEDS,149,6,93,50
GRIZ,RUNE,ISNA,SASS,146,54,69,23
GROK,AERO,DADS,EMOS,161,68,51,42
GROW,LOBE,EMIR,GATE,104,2,20,82
GRUB,RONE,AMIR,TASE,210,82,82,46
GUBS,OPAL,SOLA,SNUB,148,62,59,27
GUDE,OMOV,ARCO,TASS,130,74,1,55
GUES,URAO,PART,SODS,254,76,82,96
GUFF,EVOE,NEEM,SANS,92,5,31,56
GUGA,ALAP,SNIP,PARS,155,62,44,49
GULA,AVER,BEEF,SADS,72,6,2,64
GULL,ARIA,EELY,NATS,172,84,34,54
GULY,ARIE,MILT,SCOT,129,38,57,34
GUMP,ARIE,PENK,YAGE,168,80,6,82
GUMS,ADIT,LASE,SLOW,226,52,87,87
GUNK,ARIE,PUNY,OSES,135,50,38,47
GUTS,ENOL,ECCO,PISE,87,17,44,26
GUVS,AMIN,RUGA,TSAR,113,13,72,28
GUYS,ODEA,ROAM,ANDS,90,32,18,40
GYAL,YOTE,ADOS,LEKS,194,85,22,87
GYAN,LONE,ETAT,NENE,89,14,58,17
GYBE,YOUS,BURN,ERNE,163,82,21,60
GYMP,RAYA,OGAM,TELS,152,5,90,57
HAAF,ALME,USED,FONS,110,93,8,9
HAAR,AYRE,LUIT,ESSE,165,70,57,38
HABU,ICES,TRYE,SESS,172,96,6,70
HADE,EREV,ESNE,DEER,130,27,30,73
HADS,ERHU,PEAR,TAKE,127,27,28,72
HAED,OGRE,DEAL,SESS,181,76,79,26
HAEM,ALCO,ECOD,MODE,146,65,9,72
HAES,URDE,SAIR,ORTS,180,34,66,80
HAET,AGRO,REEL,MESA,111,71,7,33
HAFF,EVOE,TORE,EWER,110,68,14,28
HAFT,OMER,MUTE,ESTS,73,24,19,30
HAGG,EWER,LONE,PLEX,173,7,82,84
HAGS,OLEO,EANS,SETS,112,86,18,8
HAHA,ENEW,LASE,ELTS,141,85,17,39
HAHS,AJEE,CERE,KEEP,130,60,18,52
HAJI,OXID,WANE,ELKS,107,18,14,75
HAJJ,UNAU,LONG,ANNA,107,13,15,79
HAKA,IZAR,POKE,SNAG,127,17,76,34
HAKE,ENOL,FOAM,TAPS,140,39,28,73
HAKU,YUAN,LARD,ESNE,56,1,33,22
HALE,AJAR,PENG,SEAS,93,4,16,73
HALF,OVEL,SERA,TREY,33,4,19,10
HALM,ANAN,MANA,ESES,207,49,81,77
HALO,AMIS,PICS,UREA,40,28,9,3
HALT,OBIA,LYES,YEUK,30,4,22,4
HAME,ENOW,STYE,TASS,83,46,31,6
HAMS,AREA,SIES,SARS,172,65,12,95
HAND,URGE,NEAR,SAIM,153,81,65,7
HANG,UVEA,SEMI,ORAD,89,2,6,81
HANT,EGER,MEMO,SNAG,116,31,11,74
HAOS,ENOL,LIFE,ELSE,192,35,85,72
HAPS,OLEA,RACY,ASKS,97,21,22,54
HARE,ARAR,GITE,SEED,142,75,47,20
HARM,ARIE,TILE,SALT,125,33,5,87
HARN,OGEE,REEK,ERNS,145,53,2,90
HARO,EWER,PRAD,TYPO,151,47,29,75
HARP,IRES,TIPS,SLOT,118,4,44,70
HART,AMIE,PILE,SEES,49,22,19,8
HASH,ASHY,REAP,PATE,75,5,12,58
HASK,ONLY,LOAN,SAGE,157,54,87,16
HASP,OCHE,ORRA,ROIN,65,3,37,25
HASS,ERHU,SNIB,PAPA,82,26,18,38
HAST,ALAY,DOUR,SOLE,70,27,7,36
HATE,IMAM,MIKE,SEIS,188,31,68,89
HATH,ETUI,CURD,HAME,121,73,12,36
HATS,INRO,SNAB,NAPS,140,17,34,89
HAUF,OUPA,SNOW,SENS,176,77,95,4
HAUL,ARMY,SIPE,HAYS,119,59,8,52
HAUN,OUMA,DRUM,SASS,196,93,36,67
HAUT,AGRO,ERNS,TOSS,192,91,56,45
HAVE,EGIS,ARLE,TOES,34,27,1,6
HAWK,ILEA,PELA,TETS,155,71,36,48
HAWM,ODEA,BISK,OTTO,101,2,20,79
HAWS,INIA,PINK,SLEE,162,89,13,60
HAYS,EUOI,TRUE,HARN,179,15,97,67
HAZE,UNIT,NOMA,GABS,153,59,40,54
HEAP,UNCE,LOME,EWER,75,13,45,17
HEAR,ANCE,HORK,AWEE,146,40,10,96
HEBE,OMOV,KOTO,ESES,113,19,62,32
HECH,ORRA,PUER,EVET,124,64,54,6
HEFT,ORLE,BEEN,OSES,97,35,30,32
HEHS,OLEO,UMMA,TYER,57,18,7,32
HELD,EVER,TIKA,SLUB,242,80,92,70
HELM,OBIA,MOAS,ONST,203,74,86,43
HELO,OPED,WERE,KEPS,107,6,58,43
HEME,ACED,KANG,EDGY,145,22,70,53
HEMS,IKON,VERY,ESSE,179,35,64,80
HENT,EVOE,PIRN,SLID,53,2,14,37
HEPS,EYRA,TRAD,HETS,177,37,45,95
HERM,OPEN,CHIA,KANS,66,5,20,41
HERO,OYER,MEED,ORDS,191,11,88,92
HERS,IDOL,EINA,STEP,171,71,83,17
HESP,EPEE,RESH,SESS,142,84,9,49
HEST,YMPE,PYAT,ESES,161,8,91,62
HETE,ANAL,DORT,EWES,138,44,75,19
HETS,AMIA,MOLL,ESES,121,59,5,57
HEYS,AREA,AGAS,FONS,154,21,56,77
HIES,AKEE,GARS,SNYE,183,67,55,61
HILA,ALAS,RICK,MASS,102,4,39,59
HILD,ASEA,SLAM,KEKS,189,82,53,54
HILL,OLEO,LENS,MATH,144,42,31,71
HILT,ODAH,BETE,SEEN,169,34,68,67
HIMS,ADIT,TYRE,SLOP,198,93,94,11
HING,UDAL,NONE,GLEE,182,67,95,20
HIRE,ODOR,NONA,ELTS,125,17,36,72
HISH,INIA,LINY,LADS,88,36,28,24
HISS,ALEE,NEEP,GAST,69,28,1,40
HIVE,ALIT,WETA,MAAS,175,86,1,88
HOAR,IDLE,NAGS,GHAT,199,96,72,31
HOAS,ABUT,LINY,MATE,166,89,34,43
HOBO,ALEW,TILE,SOSS,181,49,84,48
HOBS,ANAL,DITA,SETT,83,29,45,9
HODS,UNIT,SIRI,KETE,89,21,44,24
HOED,ALTO,REIS,MOCS,155,3,87,65
HOGG,AGAR,OLEO,SENT,227,46,84,97
HOHS,UDAL,GILA,SCOP,154,38,89,27
HOKA,ODAS,DIKA,SCAR,187,82,76,29
HOKE,ODEA,OSES,DOLE,104,68,22,14
HOKI,ONOS,PIAN,SENA,116,35,15,66
HOLD,OGEE,PEAN,SESS,132,75,1,56
HOLE,OBIA,LIMN,DAES,188,46,48,94
HOLM,AGEE,REFT,NETS,214,89,84,41
HOLO,AVOW,DEBE,ENES,128,54,70,4
HOLP,AMIE,DIPS,STAT,114,25,87,2
HOLS,ILEA,PIAS,TOPS,123,21,89,13
HOLT,OHIA,WISS,SATE,138,99,13,26
HOLY,UREA,SLED,HEPS,84,57,5,22
HOMA,AGER,REGO,TEAS,180,63,58,59
HOME,AVAS,DALE,ELMS,172,52,43,77
HOMO,AGER,LEED,MEDS,165,39,73,53
HOMY,ALEE,LEAL,FONT,16,11,1,4
HOND,UNAU,LYRA,EXED,174,94,76,4
HONE,EREV,LAVE,OLES,144,32,51,61
HONS,YGOE,PANT,OMIT,91,60,30,1
HOOF,OMBU,HEIR,ANAL,206,67,54,85
HOON,ORRA,EDDO,DOSS,174,49,69,56
HOPS,ILEA,GLEN,HARK,97,19,25,53
HORA,OBOS,BOSH,SLEY,183,6,88,89
HORN,ARIA,KEPT,USES,90,37,9,44
HOSE,ALAY,SELE,HATS,132,38,44,50
HOSS,IGLU,SLAM,SEGO,158,10,84,64
HOST,OGEE,RENT,KESH,128,6,63,59
HOTS,OPAL,APSO,ROST,235,85,57,93
HOUT,AMMO,LIMN,ETAS,158,75,77,6
HOVE,IXIA,LIES,ADDY,107,11,65,31
HOWE,EVEN,BEAD,ELLS,121,3,99,19
HOWF,APER,RALE,ESSE,133,39,29,65
HOWK,OHIA,KEEL,IDLE,43,4,13,26
HOWL,AWEE,WILY,MESS,102,75,6,21
HOWS,OPEN,MANI,SLAT,230,59,78,93
HOYA,EWER,MILE,SETA,130,44,4,82
HOYS,ALOE,RIMA,DOPS,151,92,13,46
HUER,EMMA,CROG,HASS,198,85,58,55
HUES,ODYL,LARE,SLAW,93,26,66,1
HUFF,EVIL,RENO,MAKE,111,98,12,1
HUGY,ORRA,AGAR,RETE,87,38,16,33
HULE,ARAK,NANE,TODS,143,76,64,3
HULK,ALOO,ANOA,RATS,177,81,55,41
HULL,ONIE,WANK,LIES,94,17,43,34
HUMA,ARAR,KUTI,USED,130,37,59,34
HUMF,APER,MONA,SNUG,203,90,49,64
HUMS,AGEN,SLEY,TYKE,152,29,99,24
HUNS,ANIL,VICE,ESKY,179,78,14,87
HUPS,IDOL,NONA,SNYE,93,6,85,2
HURT,ONIE,GALE,GIEN,66,14,17,35
HUSO,ARED,RAGE,DOSS,165,65,10,90
HUSS,ANTE,DAYS,SUES,155,70,18,67
HUTS,OPAH,SOCA,SNOD,62,50,4,8
HYEN,OLLA,IKAN,KENO,169,90,58,21
HYES,AERO,SANK,THEE,239,83,61,95
HYLA,EOAN,NOME,SPAW,212,72,44,96
IBIS,LEME,KIPP,ANIS,59,19,5,35
ICKY,DIVI,ETAT,ESSE,129,18,61,50
ICON,SINE,ORCA,SEEP,163,10,82,71
IDEE,LAVA,EROS,AGEE,75,15,26,34
IDES,NALA,GAST,SLEE,128,85,21,22
IDLE,ARIS,METE,BYES,134,68,33,33
IKAT,NARE,GNOW,SAWS,91,50,30,11
IKON,NOVA,CREM,HOLS,119,59,9,51
ILKS,MOOK,MOTI,APOS,165,68,37,60
IMAM,RIPE,ERAS,DEYS,91,11,17,63
IMID,COMA,EDIT,SIDE,150,94,1,55
IMMA,NEEP,BRAE,YELD,137,42,35,60
IMPI,REEL,KOOK,SUNS,149,44,32,73
IMPS,SOLI,OMEN,SEAS,168,6,67,95
INFO,TARA,EVET,MEES,128,61,28,39
INGS,NAAN,TIRE,OLID,208,43,78,87
INTS,SAIM,LINE,ENEW,154,64,53,37
IONS,DUAL,EMMA,SAUT,90,61,2,27
IRED,DIME,EVIL,MOTI,159,68,55,36
IRES,KARN,AGUE,NEVE,172,89,49,34
IRID,DIDO,ETEN,ESES,58,42,14,2
IRON,COSE,ELSE,SLAP,250,78,98,74
ISBA,SPOT,MILO,STEP,54,22,15,17
ISLE,CHIT,HOMA,SEPT,54,4,30,20
ISMS,SEAT,MARA,SLEB,92,28,11,53
ISOS,GILA,ALMS,DOSS,116,12,89,15
ITAS,TORA,AGON,SASS,90,8,63,19
ITCH,CHOU,ERNS,RUSK,123,56,8,59
ITEM,MOWA,IRES,DORK,93,13,29,51
IZAR,NALA,CRAG,HINS,132,92,14,26
JAAP,AMMO,SEEN,PSST,125,92,2,31
JABS,AGIO,WINS,SOSS,86,7,31,48
JACK,ALAE,GAMB,AROS,87,9,27,51
JADE,OPED,BEAD,EDDO,62,9,18,35
JAGA,ORAL,LIRE,LEIS,125,26,94,5
JAGG,OGLE,LEED,ESES,103,39,6,58
JAGS,INIA,SNOG,MASE,68,14,41,13
JAKE,OMAS,RAMP,SHAY,205,86,41,78
JAMS,OGEE,BEAN,ENDS,126,42,15,69
JANE,ALOD,DEAD,ECHO,131,10,50,71
JAPE,AXES,GELS,ALEE,154,34,67,53
JAPS,AMEN,PILE,SELD,147,65,35,47
JARP,UREA,MEAT,PALS,199,74,48,77
JARS,AGEE,GENA,AROS,123,1,30,92
JASP,ACTA,GAES,SITS,120,23,77,20
JASS,UPON,NEMA,KSAR,108,4,46,58
JATO,ECHO,OMEN,NEWS,149,6,85,58
JAUP,IURE,GLEE,SASS,196,98,85,13
JAVA,AGIN,POTE,ENEW,139,80,49,10
JAWS,ANAL,VARA,ANTE,164,14,70,80
JEAT,AMIA,FIRM,ACNE,222,57,83,82
JEED,UPBY,ROON,ESNE,115,53,50,12
JEES,ONCE,TORA,SWUM,115,15,2,98
JEHU,OPED,RENO,SETS,109,16,55,38
JELL,UREA,PAKS,ESSE,130,20,14,96
JEON,UMMA,GEEZ,SUNI,90,21,29,40
JETS,AMOK,DENE,ESSE,168,78,32,58
JIBS,ARAK,BOLO,SNUG,170,94,29,47
JIFF,IDEA,SEEP,MADS,137,33,90,14
JILT,ALEE,REIN,PARD,52,18,31,3
JIMP,AMIA,WARN,SMIT,167,2,89,76
JINK,OKAS,COMA,KNUR,146,9,49,88
JOBE,OXIM,LERP,TROT,191,84,32,75
JOBS,OPAL,SADE,SLEB,132,17,71,44
JOCK,AULA,IMAM,LATE,197,30,71,96
JOKE,ULEX,GLEE,AALS,171,77,85,9
JOLE,APER,MAKS,BLET,226,98,43,85
JOLS,UVEA,CARL,OLPE,89,11,6,72
JOLT,ALAE,DERM,EASE,114,71,31,12
JOMO,ENEW,DEME,ISOS,185,68,94,23
JOSH,AMIE,MIDS,STAT,144,40,82,22
JOSS,AGIO,MEEK,BENE,110,26,63,21
JOTA,AYIN,DEGU,ESES,149,46,4,99
JOTS,EURO,ETIC,RAPS,118,20,87,11
JOWL,AREA,GRIT,GARE,95,23,63,9
JOWS,EMIT,TIKI,STIM,141,1,94,46
JUBA,ALAP,PELT,ESES,187,56,35,96
JUDO,UDAL,BALM,ALES,105,42,25,38
JUGA,APER,NAOI,ESSE,157,5,73,79
JUKE,AVEL,REND,LASS,135,31,60,44
JUKU,USER,KEEP,ERKS,130,3,39,88
JUNK,UNAI,VARS,EIKS,204,68,66,70
JUPE,ULES,DELT,OSES,19,6,11,2
JURE,IRIS,SENS,MADE,195,62,59,74
JUTE,ERAS,TENS,ESSE,101,17,15,69
KAAS,IXIA,DADA,SLAG,160,7,63,90
KABS,ANOA,LEHR,ISOS,173,69,11,93
KACK,ALAS,KAMA,SEIR,117,5,76,36
KADE,APER,KANA,SYES,146,3,63,80
KADI,ODOR,ROTE,USED,98,20,37,41
KAES,OSSA,RANG,IRES,65,18,5,42
KAFS,ODEA,ERUV,LYSE,87,19,36,32
KAGO,ALAP,AGEE,SADS,212,75,49,88
KAGU,AGER,PIED,ANDS,238,66,80,92
KAIE,OMOV,NITE,KNAR,104,57,41,6
KAKA,ETAT,SMEE,TASS,132,98,21,13
KAKI,AMID,RILE,NAPS,92,18,33,41
KAKS,ATOP,MANA,APSE,122,9,82,31
KALE,ALEC,NOAH,TOPO,193,3,92,98
KALI,URAO,LARN,ARKS,154,15,98,41
KAMA,ICON,WERT,IRES,176,61,73,42
KAME,ATOC,NOVA,AKED,49,24,6,19
KAMI,ANIL,RACE,OSSA,110,13,25,72
KANA,AVER,KEST,ALTS,70,38,19,13
KANS,OLEA,POST,HOSE,38,7,23,8
KANT,AJEE,NENE,SEEL,55,2,34,19
KAON,AGUE,ILKS,MUST,141,29,50,62
KAPA,IDOL,PAST,EWES,113,42,46,25
KAPU,ALAS,RETE,TEED,160,57,88,15
KARA,IMAM,VINE,ANIS,89,38,8,43
KARO,ANOA,NABK,ALES,155,43,24,88
KART,ALOO,TAPS,SEES,86,42,21,23
KATA,AIAS,KACK,ASKS,96,14,1,81
KATI,OBOL,LILL,ODDS,146,36,12,98
KATS,ENOW,PUPA,ISIT,165,13,79,73
KAVA,EMEU,ROLF,OKAS,129,35,87,7
KAWA,ALAP,WALE,APED,84,31,15,38
KAWS,EXIT,RILE,BLEY,211,89,69,53
KAYS,ALEE,GOAT,ODDS,105,69,5,31
KEAS,BEMA,ARIS,RYES,132,60,69,3
KECK,URAO,NOUP,ASKS,164,23,47,94
KEDS,EVOE,TOWN,SENE,124,16,23,85
KEEF,EUGE,CREW,KORS,160,5,76,79
KEGS,ENOL,DERE,SWAB,91,69,12,10
KELP,EVER,RORY,OSES,207,45,76,86
KEMB,OPAL,LIRE,OCCY,96,46,11,39
KENO,APER,BENE,SEES,189,64,47,78
KEPS,EVOE,LOMA,TEST,61,1,4,56
KEPT,ENEW,TOPI,SLOT,79,13,53,13
KERB,ANOA,WOOS,ALMS,152,50,50,52
KERO,AGAS,PORE,USES,193,75,23,95
KEST,LYME,AREA,PEES,181,48,91,42
KETA,EGAL,BALE,SLEE,38,32,3,3
KETE,ONIE,LOLL,OWTS,168,95,32,41
KETO,ALOD,ISNA,LEES,135,3,70,62
KETS,AGIO,ROLF,OSSA,149,11,88,50
KHAF,LEME,ATUA,PSST,174,39,48,87
KHAT,NADA,URDE,TOYS,111,12,16,83
KHET,NORI,AHED,GAVE,150,69,38,43
KHOR,AERO,TELD,IDES,73,18,5,50
KHUD,YONI,EPIC,SETT,193,16,90,87
KIBE,ARID,YECH,OSES,82,31,40,11
KIER,IDLE,SLAE,SYND,248,93,93,62
KIFF,ENOL,EINE,KADE,146,46,56,44
KIFS,AULA,CRAM,KETS,146,49,4,93
KINA,EXEC,WISE,LASS,99,35,12,52
KINS,IKAN,NONA,ANOW,235,52,94,89
KIPE,AXED,WIND,SADO,187,79,89,19
KIRN,ONIE,ELMS,LYES,126,57,25,44
KIRS,YLEM,AKEE,TAKE,128,71,17,40
KISH,ARTI,MEIN,ISMS,202,87,98,17
KITH,ACHE,KORA,SNOT,73,28,29,16
KITS,AMAH,DICE,IDES,198,30,93,75
KIVA,OLID,LEED,OARY,176,16,84,76
KLAP,YAGE,ANES,TEST,50,12,17,21
KNAP,VINA,AXES,SESE,130,36,88,6
KNIT,AGLY,PALE,HISS,164,71,63,30
KNOP,AERO,LATS,ERST,181,84,26,71
KOAN,ABRI,TELE,SYES,195,44,74,77
KOAS,ORLE,RAKE,IDOL,123,47,37,39
KOBS,HOON,INTI,STAB,213,44,81,88
KOEL,IDLE,LEAM,LANE,158,93,37,28
KOFF,EVER,SETA,TREY,155,35,86,34
KOHA,HOOR,ISIT,SESS,97,3,46,48
KOHL,ALAY,TERN,SATE,76,52,18,6
KOIS,HADE,AREW,TYES,68,18,35,15
KOKA,UNAU,NOWN,ESSE,97,78,15,4
KOLA,BROW,ALTO,REAL,68,12,25,31
KOLO,ELAN,PEHS,TOST,65,17,4,44
KONS,EMEU,BIND,STED,178,94,2,82
KOOK,ABBA,TOON,SEES,75,21,53,1
KORU,OBIS,LOSE,OLES,148,38,29,81
KOSS,OLIO,PEND,HAGS,179,78,80,21
KOWS,RIEL,ILEA,SYNE,196,74,30,92
KRAB,NONA,ENGS,WAAH,88,16,12,60
KRAY,AERO,ETIC,SEEK,166,73,18,75
KSAR,LANE,ATOP,PIAS,135,9,98,28
KUDO,AVER,MEED,EANS,193,66,64,63
KUDU,ALAR,WARN,ANES,109,71,16,22
KUEH,INTI,FAHS,SIEN,230,87,65,78
KUKU,ONOS,ACRE,SOSS,154,73,63,18
KULA,ALAR,WATE,ANES,128,1,41,86
KUTI,EROS,NEWB,OSSA,95,40,25,30
KVAS,BILK,ALAE,REEN,137,80,52,5
KYAK,ALLY,WEET,SMEE,232,99,60,73
KYAR,NOMA,AGOG,PIKI,166,66,76,24
KYAT,VARA,AREG,SEWS,126,2,42,82
KYBO,VARA,AGES,SENT,63,26,2,35
KYTE,HARO,ABER,TAEL,159,61,75,23
LABS,IRON,MATY,ARSE,37,17,17,3
LACE,IZAR,RONG,ENTS,48,19,3,26
LACK,ETEN,YORE,SCOW,198,79,34,85
LADE,OXIM,TONY,ANES,161,19,54,88
LADS,ALEE,DEER,SERF,135,69,2,64
LADY,AMIA,VLOG,AALS,138,17,45,76
LAER,ORLE,FILS,TEST,57,6,19,32
LAGS,ARYL,CIRE,KAED,61,44,2,15
LAHS,ATOK,HULA,SASS,118,13,93,12
LAIR,OLDE,NOES,GEST,158,43,43,72
LAKE,ICER,VELA,ESTS,157,20,49,88
LAKH,ULNA,SKEE,HOED,67,6,14,47
LAKY,ANOA,MARD,ENES,72,39,7,26
LALL,OKAY,BERM,OSES,124,61,56,7
LAME,ODAL,TITS,STYE,208,46,64,98
LAMP,UNAU,CESS,ESTS,129,59,39,31
LAMS,AMIN,HALO,SHOD,67,36,7,24
LAND,ACES,TARO,EIKS,165,73,22,70
LANE,APER,TANA,HYES,168,62,40,66
LANG,UNAI,RANG,ENGS,63,14,30,19
LANK,ALOO,GEMS,SEES,51,17,6,28
LANT,ODOR,YIPE,STET,163,89,63,11
LAPS,EGAL,PENE,TEED,33,5,7,21
